时间,价差买价,价差卖价,价差买量,价差卖量,IF2307.CFFEX买价,IF2307.CFFEX卖价,IF2307.CFFEX买量,IF2307.CFFEX卖量,IF2308.CFFEX买价,IF2308.CFFEX卖价,IF2308.CFFEX买量,IF2308.CFFEX卖量
2023-06-29 14:58:01.972800,-3.400000000000091,-1.3999999999996362,0.0,0.0,3804.6,3805.8,2,11,3807.2,3808.0,2,2
2023-06-29 14:58:02.028952,-3.400000000000091,-1.599999999999909,0.0,0.0,3804.6,3805.8,2,11,3807.4,3808.0,2,2
2023-06-29 14:58:02.380761,-2.400000000000091,-1.599999999999909,0.0,0.0,3805.6,3805.8,1,8,3807.4,3808.0,2,2
2023-06-29 14:58:02.705719,-4.0,-1.7999999999997272,0.0,0.0,3805.6,3805.8,1,8,3807.6,3809.6,1,1
2023-06-29 14:58:02.741743,-4.799999999999727,-2.199999999999818,0.0,0.0,3804.8,3805.4,1,1,3807.6,3809.6,1,1
2023-06-29 14:58:03.072221,-4.0,-1.7999999999997272,0.0,0.0,3804.8,3805.4,1,1,3807.2,3808.8,2,2
2023-06-29 14:58:03.076209,-4.200000000000273,-2.399999999999636,0.0,0.0,3804.6,3804.8,6,1,3807.2,3808.8,2,2
2023-06-29 14:58:03.531820,-3.800000000000182,-2.599999999999909,0.0,0.0,3804.6,3804.8,6,1,3807.4,3808.4,1,1
2023-06-29 14:58:04.010756,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.6,3804.8,3,3,3807.0,3808.2,1,3
2023-06-29 14:58:04.012758,-3.399999999999636,-1.400000000000091,0.0,0.0,3804.8,3805.6,1,6,3807.0,3808.2,1,3
2023-06-29 14:58:04.502963,-3.599999999999909,-1.599999999999909,0.0,1.0,3804.8,3805.6,1,6,3807.2,3808.4,4,1
2023-06-29 14:58:04.504944,-3.400000000000091,-2.0,0.0,1.0,3805.0,3805.2,1,2,3807.2,3808.4,4,1
2023-06-29 14:58:04.997072,-4.599999999999909,-2.0,0.0,1.0,3805.0,3805.2,1,2,3807.2,3809.6,4,1
2023-06-29 14:58:04.999088,-4.799999999999727,-2.199999999999818,0.0,0.0,3804.8,3805.0,3,1,3807.2,3809.6,4,1
2023-06-29 14:58:05.485334,-4.399999999999636,-2.199999999999818,1.0,0.0,3804.8,3805.0,3,1,3807.2,3809.2,4,7
2023-06-29 14:58:05.486332,-4.599999999999909,-2.199999999999818,1.0,0.0,3804.6,3805.0,2,1,3807.2,3809.2,4,7
2023-06-29 14:58:05.974284,-4.400000000000091,-2.199999999999818,1.0,0.0,3804.6,3805.0,2,1,3807.2,3809.0,4,4
2023-06-29 14:58:05.977285,-4.199999999999818,-1.7999999999997272,0.0,1.0,3804.8,3805.4,1,6,3807.2,3809.0,4,4
2023-06-29 14:58:06.464627,-3.799999999999727,-2.0,0.0,0.0,3804.8,3805.4,1,6,3807.4,3808.6,1,1
2023-06-29 14:58:06.490725,-3.599999999999909,-2.200000000000273,0.0,0.0,3805.0,3805.2,1,2,3807.4,3808.6,1,1
2023-06-29 14:58:06.954381,-3.400000000000091,-2.200000000000273,0.0,0.0,3805.0,3805.2,1,2,3807.4,3808.4,1,3
2023-06-29 14:58:07.302705,-3.599999999999909,-2.200000000000273,0.0,0.0,3804.8,3805.2,1,1,3807.4,3808.4,1,3
2023-06-29 14:58:07.543902,-3.800000000000182,-2.400000000000091,1.0,0.0,3804.6,3805.0,3,1,3807.4,3808.4,1,3
2023-06-29 14:58:08.053944,-3.599999999999909,-2.400000000000091,0.0,0.0,3804.6,3805.0,3,1,3807.4,3808.2,1,1
2023-06-29 14:58:08.424943,-3.399999999999636,-2.400000000000091,0.0,0.0,3804.8,3805.0,1,1,3807.4,3808.2,1,1
2023-06-29 14:58:08.907736,-3.799999999999727,-2.0,0.0,0.0,3804.4,3805.0,4,1,3807.0,3808.2,1,1
2023-06-29 14:58:09.043720,-3.799999999999727,-2.199999999999818,0.0,0.0,3804.4,3805.0,4,1,3807.2,3808.2,3,1
2023-06-29 14:58:09.404439,-3.199999999999818,-2.0,0.0,1.0,3805.0,3805.2,3,2,3807.2,3808.2,3,1
2023-06-29 14:58:09.590690,-3.799999999999727,-2.199999999999818,0.0,1.0,3804.4,3805.0,2,2,3807.2,3808.2,3,1
2023-06-29 14:58:10.058686,-4.799999999999727,-2.199999999999818,0.0,1.0,3804.4,3805.0,2,2,3807.2,3809.2,3,1
2023-06-29 14:58:10.428890,-4.399999999999636,-2.199999999999818,0.0,1.0,3804.8,3805.0,1,2,3807.2,3809.2,3,1
2023-06-29 14:58:10.512161,-4.0,-2.199999999999818,0.0,1.0,3804.8,3805.0,1,2,3807.2,3808.8,3,1
2023-06-29 14:58:10.548395,-4.600000000000364,-2.799999999999727,0.0,0.0,3804.2,3804.4,5,1,3807.2,3808.8,3,1
2023-06-29 14:58:11.196316,-4.400000000000091,-2.199999999999818,2.0,0.0,3804.2,3804.8,5,1,3807.0,3808.6,1,6
2023-06-29 14:58:11.438172,-4.0,-2.199999999999818,0.0,0.0,3804.2,3804.8,5,1,3807.0,3808.2,1,1
2023-06-29 14:58:12.011547,-3.800000000000182,-2.199999999999818,1.0,0.0,3804.2,3804.8,5,1,3807.0,3808.0,1,4
2023-06-29 14:58:12.384111,-3.800000000000182,-2.0,0.0,0.0,3804.2,3805.0,1,4,3807.0,3808.0,1,4
2023-06-29 14:58:12.463795,-3.800000000000182,-1.599999999999909,0.0,0.0,3804.2,3805.0,1,4,3806.6,3808.0,2,4
2023-06-29 14:58:12.501007,-3.599999999999909,-1.7999999999997272,1.0,0.0,3804.4,3804.8,3,8,3806.6,3808.0,2,4
2023-06-29 14:58:13.220540,-3.400000000000091,-2.0,0.0,1.0,3804.6,3804.8,1,9,3806.8,3808.0,3,4
2023-06-29 14:58:13.490546,-3.599999999999909,-2.0,0.0,1.0,3804.4,3804.8,1,9,3806.8,3808.0,3,4
2023-06-29 14:58:14.452037,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.4,3804.8,2,7,3807.0,3808.0,1,3
2023-06-29 14:58:14.453037,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.6,3804.8,1,7,3807.0,3808.0,1,3
2023-06-29 14:58:14.968893,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.4,3804.8,3,7,3807.0,3808.0,1,3
2023-06-29 14:58:15.941613,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.4,3804.8,1,7,3807.0,3807.8,1,1
2023-06-29 14:58:16.454046,-3.800000000000182,-2.199999999999818,0.0,0.0,3804.0,3804.8,6,7,3807.0,3807.8,1,2
2023-06-29 14:58:16.967493,-3.600000000000364,-2.400000000000091,0.0,0.0,3804.2,3804.6,7,6,3807.0,3807.8,1,2
2023-06-29 14:58:18.985051,-3.800000000000182,-2.800000000000182,0.0,0.0,3804.0,3804.2,11,1,3807.0,3807.8,1,2
2023-06-29 14:58:19.447922,-3.599999999999909,-2.800000000000182,1.0,0.0,3804.0,3804.2,11,1,3807.0,3807.6,1,3
2023-06-29 14:58:19.812286,-3.599999999999909,-2.400000000000091,1.0,0.0,3804.0,3804.6,12,3,3807.0,3807.6,1,3
2023-06-29 14:58:20.750440,-3.599999999999909,-2.599999999999909,1.0,0.0,3804.0,3804.4,9,2,3807.0,3807.6,1,3
2023-06-29 14:58:20.994395,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.0,3804.4,9,2,3806.6,3807.6,2,3
2023-06-29 14:58:20.997312,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.2,3804.4,1,1,3806.6,3807.6,2,3
2023-06-29 14:58:21.489129,-3.599999999999909,-2.199999999999818,1.0,0.0,3804.0,3804.4,9,1,3806.6,3807.6,2,3
2023-06-29 14:58:22.346078,-3.199999999999818,-2.0,0.0,0.0,3804.4,3804.6,1,5,3806.6,3807.6,2,3
2023-06-29 14:58:22.897969,-3.599999999999909,-1.7999999999997272,1.0,0.0,3804.0,3804.8,9,7,3806.6,3807.6,2,3
2023-06-29 14:58:23.304543,-3.400000000000091,-2.0,1.0,0.0,3804.2,3804.6,6,2,3806.6,3807.6,2,3
2023-06-29 14:58:23.752598,-3.400000000000091,-2.199999999999818,1.0,0.0,3804.2,3804.4,7,1,3806.6,3807.6,2,3
2023-06-29 14:58:25.514159,-3.200000000000273,-2.199999999999818,0.0,0.0,3804.2,3804.4,5,1,3806.6,3807.4,2,1
2023-06-29 14:58:25.553689,-3.200000000000273,-2.0,0.0,0.0,3804.2,3804.6,3,2,3806.6,3807.4,2,1
2023-06-29 14:58:26.357753,-3.200000000000273,-1.7999999999997272,0.0,0.0,3804.2,3804.8,1,7,3806.6,3807.4,2,1
2023-06-29 14:58:26.930214,-3.200000000000273,-2.0,0.0,0.0,3804.2,3804.6,1,1,3806.6,3807.4,2,1
2023-06-29 14:58:27.762903,-3.200000000000273,-1.7999999999997272,0.0,0.0,3804.2,3804.8,1,8,3806.6,3807.4,2,1
2023-06-29 14:58:27.953235,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.0,3804.2,9,2,3806.6,3807.4,2,1
2023-06-29 14:58:29.773677,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.0,3804.4,8,3,3806.6,3807.4,2,1
2023-06-29 14:58:30.762519,-3.200000000000273,-2.199999999999818,0.0,0.0,3804.2,3804.4,1,2,3806.6,3807.4,2,1
2023-06-29 14:58:30.932831,-3.599999999999909,-2.199999999999818,0.0,0.0,3803.8,3804.4,3,2,3806.6,3807.4,2,1
2023-06-29 14:58:31.765661,-4.0,-2.199999999999818,0.0,0.0,3803.8,3804.4,3,2,3806.6,3807.8,2,1
2023-06-29 14:58:32.047911,-3.199999999999818,-2.200000000000273,1.0,1.0,3804.4,3804.6,2,2,3806.8,3807.6,3,3
2023-06-29 14:58:32.452792,-3.400000000000091,-2.200000000000273,0.0,1.0,3804.4,3804.6,2,2,3806.8,3807.8,3,1
2023-06-29 14:58:32.993806,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.4,3804.6,1,1,3807.0,3807.8,1,1
2023-06-29 14:58:33.356957,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.4,3804.8,1,6,3807.0,3807.8,1,1
2023-06-29 14:58:33.725687,-3.600000000000364,-2.199999999999818,0.0,0.0,3804.2,3804.8,7,6,3807.0,3807.8,1,1
2023-06-29 14:58:34.197816,-3.200000000000273,-2.199999999999818,0.0,0.0,3804.6,3804.8,1,4,3807.0,3807.8,1,1
2023-06-29 14:58:34.922114,-3.600000000000364,-2.199999999999818,0.0,0.0,3804.2,3804.8,7,3,3807.0,3807.8,1,1
2023-06-29 14:58:35.005885,-3.800000000000182,-2.199999999999818,0.0,0.0,3804.2,3804.8,7,3,3807.0,3808.0,1,2
2023-06-29 14:58:35.465129,-3.600000000000364,-2.199999999999818,1.0,0.0,3804.2,3804.8,6,3,3807.0,3807.8,1,3
2023-06-29 14:58:35.807593,-3.600000000000364,-2.400000000000091,1.0,0.0,3804.2,3804.6,3,2,3807.0,3807.8,1,3
2023-06-29 14:58:35.941025,-3.600000000000364,-2.0,1.0,0.0,3804.2,3804.6,3,2,3806.6,3807.8,2,3
2023-06-29 14:58:38.454149,-3.200000000000273,-1.7999999999997272,1.0,0.0,3804.6,3804.8,2,10,3806.6,3807.8,2,3
2023-06-29 14:58:39.140480,-3.800000000000182,-2.0,1.0,1.0,3804.0,3804.8,2,10,3806.8,3807.8,3,3
2023-06-29 14:58:39.463349,-3.800000000000182,-2.199999999999818,1.0,0.0,3804.0,3804.8,2,10,3807.0,3807.8,1,3
2023-06-29 14:58:39.489366,-3.800000000000182,-2.400000000000091,1.0,0.0,3804.0,3804.6,2,1,3807.0,3807.8,1,3
2023-06-29 14:58:39.955620,-3.599999999999909,-2.400000000000091,0.0,0.0,3804.0,3804.6,2,1,3807.0,3807.6,1,1
2023-06-29 14:58:40.310942,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.2,3804.6,2,1,3807.0,3807.6,1,1
2023-06-29 14:58:40.411489,-3.199999999999818,-2.400000000000091,0.0,0.0,3804.4,3804.6,1,4,3807.0,3807.6,1,1
2023-06-29 14:58:40.933480,-3.599999999999909,-2.800000000000182,0.0,0.0,3804.0,3804.2,1,1,3807.0,3807.6,1,1
2023-06-29 14:58:42.134587,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.2,3804.6,3,7,3807.0,3807.6,1,1
2023-06-29 14:58:42.709809,-3.400000000000091,-2.599999999999909,0.0,0.0,3804.2,3804.4,2,1,3807.0,3807.6,1,1
2023-06-29 14:58:43.026016,-3.800000000000182,-2.599999999999909,0.0,0.0,3804.2,3804.4,2,1,3807.0,3808.0,1,2
2023-06-29 14:58:43.389225,-3.800000000000182,-2.400000000000091,0.0,0.0,3804.2,3804.6,1,10,3807.0,3808.0,1,2
2023-06-29 14:58:43.491321,-3.600000000000364,-2.400000000000091,0.0,0.0,3804.2,3804.6,1,10,3807.0,3807.8,1,3
2023-06-29 14:58:43.845943,-3.600000000000364,-2.599999999999909,0.0,0.0,3804.2,3804.4,1,1,3807.0,3807.8,1,3
2023-06-29 14:58:43.976273,-3.400000000000091,-2.400000000000091,1.0,0.0,3804.4,3804.6,2,9,3807.0,3807.8,1,3
2023-06-29 14:58:44.470090,-3.199999999999818,-2.400000000000091,0.0,0.0,3804.4,3804.6,2,9,3807.0,3807.6,1,1
2023-06-29 14:58:45.002625,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.2,3804.6,1,9,3807.0,3807.6,1,1
2023-06-29 14:58:45.765374,-3.599999999999909,-2.400000000000091,0.0,0.0,3804.0,3804.6,5,10,3807.0,3807.6,1,1
2023-06-29 14:58:45.964649,-3.599999999999909,-2.0,0.0,0.0,3804.0,3804.6,5,10,3806.6,3807.6,1,1
2023-06-29 14:58:46.316033,-3.199999999999818,-2.0,0.0,0.0,3804.4,3804.6,1,6,3806.6,3807.6,1,1
2023-06-29 14:58:46.439736,-3.199999999999818,-2.200000000000273,0.0,1.0,3804.4,3804.6,1,6,3806.8,3807.6,3,1
2023-06-29 14:58:46.441721,-3.599999999999909,-2.200000000000273,0.0,1.0,3804.0,3804.6,5,6,3806.8,3807.6,3,1
2023-06-29 14:58:47.297614,-3.400000000000091,-2.200000000000273,0.0,1.0,3804.2,3804.6,1,5,3806.8,3807.6,3,1
2023-06-29 14:58:47.984612,-3.400000000000091,-2.199999999999818,0.0,0.0,3804.0,3804.4,4,7,3806.6,3807.4,1,1
2023-06-29 14:58:48.450239,-3.400000000000091,-1.199999999999818,0.0,0.0,3804.0,3804.4,4,7,3805.6,3807.4,2,1
2023-06-29 14:58:48.953034,-3.400000000000091,-2.0,0.0,0.0,3804.0,3804.4,6,7,3806.4,3807.4,1,1
2023-06-29 14:58:49.888411,-3.199999999999818,-2.0,0.0,0.0,3804.0,3804.4,6,3,3806.4,3807.2,1,1
2023-06-29 14:58:49.890435,-3.0,-2.0,0.0,0.0,3804.2,3804.4,1,3,3806.4,3807.2,1,1
2023-06-29 14:58:50.609058,-3.0,-2.199999999999818,0.0,1.0,3804.2,3804.4,1,3,3806.6,3807.2,3,1
2023-06-29 14:58:50.612072,-3.199999999999818,-2.199999999999818,0.0,1.0,3804.0,3804.4,4,4,3806.6,3807.2,3,1
2023-06-29 14:58:51.216072,-3.0,-2.199999999999818,0.0,1.0,3804.2,3804.4,1,3,3806.6,3807.2,3,1
2023-06-29 14:58:52.465695,-3.200000000000273,-2.199999999999818,0.0,1.0,3804.2,3804.4,3,4,3806.6,3807.4,3,1
2023-06-29 14:58:53.206006,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.0,3804.2,4,1,3806.6,3807.4,3,1
2023-06-29 14:58:53.476122,-4.0,-2.200000000000273,2.0,0.0,3804.0,3804.2,4,1,3806.4,3808.0,1,6
2023-06-29 14:58:54.172649,-3.799999999999727,-2.199999999999818,0.0,0.0,3803.8,3804.0,8,1,3806.2,3807.6,2,1
2023-06-29 14:58:54.417184,-3.599999999999909,-2.199999999999818,1.0,0.0,3803.8,3804.0,8,1,3806.2,3807.4,2,3
2023-06-29 14:58:55.204992,-3.399999999999636,-2.199999999999818,0.0,0.0,3803.8,3804.0,8,2,3806.2,3807.2,2,1
2023-06-29 14:58:55.958754,-3.199999999999818,-2.199999999999818,0.0,0.0,3803.8,3804.0,6,2,3806.2,3807.0,2,1
2023-06-29 14:58:56.552711,-3.0,-1.7999999999997272,0.0,0.0,3804.0,3804.4,1,4,3806.2,3807.0,2,1
2023-06-29 14:58:56.934256,-3.0,-2.0,0.0,1.0,3804.0,3804.4,1,4,3806.4,3807.0,3,1
2023-06-29 14:58:58.200257,-3.599999999999909,-2.0,1.0,1.0,3804.0,3804.4,6,2,3806.4,3807.6,3,3
2023-06-29 14:58:58.703120,-3.400000000000091,-2.0,1.0,1.0,3804.0,3804.4,5,2,3806.4,3807.4,3,5
2023-06-29 14:58:58.979087,-3.200000000000273,-2.0,0.0,1.0,3804.2,3804.4,1,3,3806.4,3807.4,3,5
2023-06-29 14:59:00.550208,-3.200000000000273,-1.800000000000182,0.0,1.0,3804.2,3804.6,1,6,3806.4,3807.4,4,4
2023-06-29 14:59:01.076596,-3.0,-1.599999999999909,0.0,1.0,3804.4,3804.8,1,11,3806.4,3807.4,5,3
2023-06-29 14:59:01.598069,-3.599999999999909,-1.599999999999909,0.0,1.0,3804.4,3804.8,1,11,3806.4,3808.0,5,4
2023-06-29 14:59:02.062800,-3.400000000000091,-1.599999999999909,1.0,1.0,3804.4,3804.8,2,11,3806.4,3807.8,4,3
2023-06-29 14:59:03.028411,-3.199999999999818,-1.599999999999909,0.0,1.0,3804.4,3804.8,5,10,3806.4,3807.6,4,1
2023-06-29 14:59:03.255112,-3.199999999999818,-1.7999999999997272,0.0,0.0,3804.4,3804.8,2,10,3806.6,3807.6,1,1
2023-06-29 14:59:03.598540,-3.400000000000091,-2.0,0.0,1.0,3804.2,3804.8,1,9,3806.8,3807.6,3,1
2023-06-29 14:59:04.450400,-3.599999999999909,-2.0,0.0,0.0,3804.0,3804.8,7,7,3806.8,3807.6,2,1
2023-06-29 14:59:04.660276,-3.400000000000091,-2.200000000000273,0.0,0.0,3804.2,3804.6,4,2,3806.8,3807.6,2,1
2023-06-29 14:59:05.485152,-3.400000000000091,-2.0,0.0,0.0,3804.2,3804.8,4,7,3806.8,3807.6,2,1
2023-06-29 14:59:05.997326,-3.0,-2.0,0.0,0.0,3804.6,3804.8,1,5,3806.8,3807.6,2,1
2023-06-29 14:59:06.697560,-3.400000000000091,-2.200000000000273,0.0,0.0,3804.2,3804.6,6,1,3806.8,3807.6,2,1
2023-06-29 14:59:06.958935,-3.0,-2.0,0.0,0.0,3804.6,3804.8,1,5,3806.8,3807.6,2,1
2023-06-29 14:59:07.437935,-3.400000000000091,-2.0,0.0,0.0,3804.2,3804.8,7,1,3806.8,3807.6,2,1
2023-06-29 14:59:08.337049,-2.799999999999727,-1.800000000000182,0.0,0.0,3804.8,3805.0,1,6,3806.8,3807.6,2,1
2023-06-29 14:59:08.420825,-2.799999999999727,-2.0,0.0,0.0,3804.8,3805.0,1,6,3807.0,3807.6,2,1
2023-06-29 14:59:08.424933,-3.400000000000091,-2.0,0.0,0.0,3804.2,3805.0,8,7,3807.0,3807.6,2,1
2023-06-29 14:59:08.944211,-3.800000000000182,-1.400000000000091,0.0,0.0,3804.2,3805.0,8,7,3806.4,3808.0,1,2
2023-06-29 14:59:08.947230,-3.599999999999909,-1.599999999999909,0.0,0.0,3804.4,3804.8,2,1,3806.4,3808.0,1,2
2023-06-29 14:59:09.438630,-3.400000000000091,-1.7999999999997272,0.0,0.0,3804.4,3804.8,2,1,3806.6,3807.8,4,1
2023-06-29 14:59:09.794144,-3.200000000000273,-1.7999999999997272,0.0,0.0,3804.6,3804.8,1,1,3806.6,3807.8,4,1
2023-06-29 14:59:10.324752,-3.0,-1.599999999999909,0.0,1.0,3804.8,3805.0,3,10,3806.6,3807.8,3,1
2023-06-29 14:59:10.425953,-3.199999999999818,-1.599999999999909,0.0,1.0,3804.8,3805.0,3,10,3806.6,3808.0,3,2
2023-06-29 14:59:10.978832,-2.799999999999727,-2.0,0.0,0.0,3804.8,3805.0,1,9,3807.0,3807.6,1,1
2023-06-29 14:59:11.487668,-3.199999999999818,-2.199999999999818,0.0,0.0,3804.8,3805.0,2,9,3807.2,3808.0,2,2
2023-06-29 14:59:13.412234,-3.599999999999909,-2.399999999999636,0.0,1.0,3804.4,3804.8,1,6,3807.2,3808.0,3,2
2023-06-29 14:59:13.463264,-3.400000000000091,-2.399999999999636,0.0,0.0,3804.4,3804.8,1,6,3807.2,3807.8,1,1
2023-06-29 14:59:13.467265,-3.200000000000273,-2.399999999999636,0.0,0.0,3804.6,3804.8,1,3,3807.2,3807.8,1,1
2023-06-29 14:59:13.981238,-3.400000000000091,-2.399999999999636,0.0,0.0,3804.6,3804.8,1,3,3807.2,3808.0,1,2
2023-06-29 14:59:13.983236,-3.199999999999818,-2.0,0.0,0.0,3804.8,3805.2,9,2,3807.2,3808.0,1,2
2023-06-29 14:59:14.471822,-3.199999999999818,-2.200000000000273,0.0,0.0,3804.8,3805.2,9,2,3807.4,3808.0,2,2
2023-06-29 14:59:14.473823,-3.199999999999818,-2.400000000000091,0.0,0.0,3804.8,3805.0,8,1,3807.4,3808.0,2,2
2023-06-29 14:59:15.222176,-3.400000000000091,-2.400000000000091,0.0,0.0,3804.6,3805.0,4,1,3807.4,3808.0,2,2
2023-06-29 14:59:15.592460,-5.0,-1.199999999999818,0.0,0.0,3804.6,3805.0,4,1,3806.2,3809.6,1,1
2023-06-29 14:59:15.997823,-4.599999999999909,-1.800000000000182,0.0,0.0,3804.6,3805.0,2,1,3806.8,3809.2,1,1
2023-06-29 14:59:16.335175,-4.599999999999909,-2.0,0.0,0.0,3804.6,3804.8,3,2,3806.8,3809.2,1,1
2023-06-29 14:59:16.488404,-4.400000000000091,-2.199999999999818,1.0,1.0,3804.6,3804.8,3,2,3807.0,3809.0,4,4
2023-06-29 14:59:16.977381,-4.0,-2.199999999999818,0.0,0.0,3804.6,3804.8,3,1,3807.0,3808.6,4,1
2023-06-29 14:59:16.979380,-4.0,-2.0,0.0,0.0,3804.6,3805.0,3,1,3807.0,3808.6,4,1
2023-06-29 14:59:17.645412,-4.0,-2.400000000000091,0.0,0.0,3804.4,3804.6,5,1,3807.0,3808.4,4,1
2023-06-29 14:59:17.917610,-3.799999999999727,-2.400000000000091,0.0,0.0,3804.4,3804.6,5,1,3807.0,3808.2,4,2
2023-06-29 14:59:17.919695,-3.399999999999636,-2.0,0.0,1.0,3804.8,3805.0,1,3,3807.0,3808.2,4,2
2023-06-29 14:59:18.770443,-3.599999999999909,-2.199999999999818,0.0,1.0,3804.6,3804.8,5,2,3807.0,3808.2,5,2
2023-06-29 14:59:18.907069,-3.400000000000091,-2.199999999999818,0.0,1.0,3804.6,3804.8,5,2,3807.0,3808.0,4,1
2023-06-29 15:03:04.074627,-3,-0.4,0,1,3805.2,3805.4,2,8,3805.8,3808.2,3,1
